name,category,lat,lon
Corbeau Coffee Roasters,cafe,43.6068664,3.8773379
Apparence Coiffure,hairdresser,43.6574373,3.8858256
Aurélia BORRO - Sophrologue,doctors,43.6575751,3.8862529
Centre d'accompagnement Hypnose Ericksonienne,doctors,43.6575722,3.8862774
Johane RIBESOIS - Relefexologie Plantaire,doctors,43.6575209,3.8862098
Camille Laizeau,doctors,43.6575539,3.8862513
Joël TERRIEU,doctors,43.6575333,3.8862407
Bertrand VENTURA,doctors,43.6575374,3.8862098
Laurette ARNAUD,doctors,43.6575315,3.8862651
Pascale DRESCH,doctors,43.6574756,3.8857384
,atm,43.6574504,3.8865195
,bench,43.6573688,3.8861454
,post_box,43.6573463,3.8863935
Eat Salad,fast_food,43.6087515,3.8828164
Pomme de Pain,fast_food,43.7151344,4.1326441
Carrefour Express,convenience,43.7152379,4.1327468
Origin'R,restaurant,43.546716,3.7964294
Bonjour,convenience,43.5478407,3.7951331
,hairdresser,43.6068241,3.8766897
,parking_space,43.6506218,3.7908451
Jean Monnet,artwork,43.6041173,3.8895821
Presse 2000,tobacco,43.6130243,3.8384942
La Caz'Dédé,restaurant,43.6754405,4.1345133
Savonnerie de la Castelle,cosmetics,43.6757657,4.1341669
Plô Primeurs - Réseau Le Saint,trade,43.5874246,3.8792929
Rivas,boat,43.5264876,3.9322637
,post_box,43.5260787,3.9299154
,recycling,43.5254823,3.9287301
,recycling,43.5254193,3.9283623
,parking_space,43.6515586,3.866783
Crédit Agricole,bank,43.6189532,3.8459537
Princesse tam.tam,clothes,43.6084765,3.878459
Bijou Brigitte,jewelry,43.6084538,3.8784033
Le Pas-Sage,restaurant,43.526295,3.9319891
,recycling,43.5258382,3.9322576
Permibato,boat,43.526103,3.9321634
,motorcycle_parking,43.6250946,3.87751
,vending_machine,43.6251063,3.877506
,bicycle_parking,43.6260975,3.8770393
,motorcycle_parking,43.6188619,3.8778721
,vending_machine,43.6188512,3.8778835
,bicycle_parking,43.6188429,3.8778989
,bicycle_parking,43.6254645,3.8794787
,bicycle_parking,43.6250053,3.8761997
,motorcycle_parking,43.6252422,3.8791569
,vending_machine,43.6252305,3.8791394
,bicycle_parking,43.6252189,3.8791126
,bicycle_parking,43.61751,3.8806534
Mochi Sushi,restaurant,43.6022851,3.8544589
C. Burgat,doctors,43.6012211,3.8520791
Thaï One,fast_food,43.6014623,3.85154
Le Santa Ghjulia,newsagent,43.6022063,3.8540687
O'Market,convenience,43.6014398,3.8514747
,drinking_water,43.5980246,3.8962731
,drinking_water,43.5975022,3.8969582
,drinking_water,43.5968426,3.8982532
,drinking_water,43.5986779,3.8954931
,drinking_water,43.6046677,3.8415751
,drinking_water,43.6047551,3.8398393
,bench,43.6031921,3.8950452
BournonVille - Deneau - Burel - Falcon,clinic,43.6012078,3.8520759
Théodore Desprairies,dentist,43.6105205,3.916537
Eco Eco Vélo,bicycle,43.6073439,3.8374759
Le Must,fast_food,43.5919253,3.8515516
Ovalie Market,convenience,43.5919461,3.8516517
,bicycle_parking,43.6151216,3.88216
,bicycle_parking,43.6144513,3.8800402
,bicycle_parking,43.615606,3.88375
,bicycle_parking,43.6137932,3.8804959
,bicycle_parking,43.6178887,3.8848489
,bicycle_parking,43.6200841,3.8845735
,bicycle_parking,43.6174846,3.8830068
,vending_machine,43.621654,3.8857114
,bicycle_parking,43.6216467,3.8857372
,vending_machine,43.6214648,3.8844414
,bicycle_parking,43.6214398,3.8844227
,bicycle_parking,51.8948154,-2.0829495
Sawadee,fast_food,43.596996,3.8647507
,bench,43.6236617,3.8675627
Sites naturels protégés du lido et de l'étang de Thau,information,43.3901516,3.64116
L'esperluette,convenience,43.6140838,3.8289566
liO - Espace Trains Régionaux,ticket,43.6038357,3.8801411
,post_office,43.4469942,3.6593662
Delko Lunel,car_repair,43.67863,4.11482
Armurerie ARprotech & Club de Tir 2A,weapons,43.4988537,3.5926966
Le Mont Saint-Clair,information,43.4023053,3.6852597
,parking_space,43.644111,3.9335671
,bench,43.3886051,3.6324858
,public_bookcase,43.45976,3.68488
,parking_space,43.6513874,3.8350003
,parking_space,43.6092655,3.7787721
MONTISTA - Artisan Torréfacteur - Académie Barista - Technicien Café,coffee,43.6701699,3.8620846
,bicycle_parking,43.6128673,3.8727618
,bicycle_parking,43.6128411,3.8724419
Le Collygée,books,43.6179124,3.8742621
La guinguette de Roger & Fifi,restaurant,43.5404027,3.8985172
Yesss,electrical,43.4185736,3.7105034
Foncia,estate_agent,43.6073283,3.8797921
,bench,43.6148953,3.8721665
,bench,43.6138069,3.8709907
Chez Apolline,pastry,43.6085827,3.8769518
Frip' Club,clothes,43.6084854,3.8724505
,drinking_water,43.447749,3.6158869
,bench,43.4497017,3.614284
,bench,43.4497153,3.6143736
,drinking_water,43.4497029,3.6144149
Église Sainte-Cécile,information,43.4479291,3.6158894
Frip Sap,clothes,43.6083101,3.8766425
Jardin des Remparts,information,43.4500507,3.6152861
Loup,artwork,43.4500055,3.6150362
,recycling,43.4500807,3.6157486
,recycling,43.4500577,3.6157867
,recycling,43.4480343,3.6167183
,waste_basket,43.4478715,3.6185808
,waste_basket,43.448599,3.6179897
,recycling,43.4519365,3.6163203
,waste_basket,43.4507957,3.6152373
,recycling,43.450666,3.6147755
,bench,43.4507828,3.6145207
,recycling,43.4514875,3.6132357
,waste_basket,43.4513094,3.6128192
,recycling,43.4486294,3.6110296
,recycling,43.4488973,3.6074355
,waste_disposal,43.6069899,3.8821627
Baptiste Juguera,musical_instrument,43.604336,3.8767359
Epicerie l'Esperluette,health_food,43.6142584,3.8302868
Cantine solidaire l'Esperluette,restaurant,43.6142101,3.8302847
La Cantina,restaurant,43.6489832,3.8332087
,vacant,43.5989108,3.8468838
,waste_basket,43.6030796,3.8627526
,waste_basket,43.6030209,3.8627233
,recycling,43.4051892,3.6947058
,drinking_water,43.6297984,3.9070115
Côté Gourmand,bakery,43.6330122,3.903872
La Fontaine,convenience,43.6330022,3.9038134
Cyril Cut,hairdresser,43.6329898,3.9037331
Le Bouchon Fleuri,florist,43.6329765,3.9036573
Vapostore,e-cigarette,43.5574658,3.7181683
,parking_space,43.6323504,3.8953275
,parking_space,43.587469,3.8860408
,parking_space,43.5872419,3.8858887
,parking_space,43.5870292,3.8857393
,parking_space,43.5871346,3.8847685
,bicycle_parking,43.4111067,3.6818181
,information,43.4524358,3.711615
Le Tapas,restaurant,43.6098708,3.8764748
U Drive,supermarket,43.5834618,3.8629763
,drinking_water,43.4477259,3.6158946
,post_box,43.4113232,3.6800451
Gardiole Mont-Bauzille,information,43.5460435,3.8184016
Forêt Communale de Mireval,information,43.5331559,3.80042
Forêt Communale de Mireval,information,43.5252688,3.789098
,bicycle_parking,43.614043,3.8821593
,bicycle_parking,43.6140995,3.8820766
,bicycle_parking,43.6139094,3.8805508
,motorcycle_parking,43.6151121,3.8897499
,motorcycle_parking,43.6162214,3.8881602
,motorcycle_parking,43.6180962,3.8902243
,motorcycle_parking,43.6174177,3.8932133
,motorcycle_parking,43.6144946,3.8881435
,parking_space,43.7176372,4.1003774
,picnic_site,43.5241644,3.8713927
,picnic_site,43.511866,3.8833229
,waste_basket,43.5118238,3.883165
,waste_basket,43.5056045,3.882738
Chez Titin,restaurant,43.3617974,3.5359832
,charging_station,43.5461865,3.7957314
Les coquillages d‘Oc,fast_food,43.4024404,3.6948668
,bench,43.4027263,3.6665574
,bench,43.4028591,3.6664032
,bench,43.4028903,3.6662644
,bicycle_parking,43.60167,3.8693564
,bench,43.4003357,3.6642011
Le Hangar,internet_cafe,43.5790401,3.8505239
,waste_basket,43.4043426,3.6696485
,information,43.4020498,3.6669384
,viewpoint,43.50393,3.7563023
Massif de la Gardiole,information,43.494909,3.776248
Forêt Communale de Vic-la-Gardiole,information,43.4935453,3.7539155
Forêt Domaniale de La Gardiole,information,43.4937216,3.7535413
Forêt Communale de Vic-la-Gardiole,information,43.479733,3.7572323
Forêt Domaniale de la Gardiole,information,43.4823476,3.750013
Forêt Communale de Vic-la-Gardiole,information,43.486739,3.754973
,information,43.4870157,3.7525672
Street Food,fast_food,43.6242717,3.8221739
Vet'Ecusson,veterinary,43.609015,3.8729245
L'Atelier musical,music_school,43.6091202,3.8728794
Nonna Dussi,restaurant,43.6083932,3.8709396
Maslow,cafe,43.6083665,3.8712993
Tête en l'air,yes,43.6082618,3.8713075
,waste_basket,43.6083371,3.8714395
La Cave en goguette,wine,43.6083477,3.8716901
Tasty food,fast_food,43.6082552,3.8717096
Le Bon Sens,cafe,43.6082558,3.8717995
Telenet,computer,43.6083441,3.8718244
Bricocentre,doityourself,43.6085605,3.8727988
Tuk Tuk Tea,cafe,43.6103365,3.8775733
Moules & compagnie,restaurant,43.316136,3.5497466
Persil'Pizz le Chalet,fast_food,43.5952564,3.8491286
Boucherie Pas du Loup,butcher,43.5966005,3.844175
Garage le Martelet,car_repair,43.5980568,3.8402364
Auto Store 34,car,43.5982858,3.8407308
Le Souk du Maghreb,convenience,43.5840231,3.8595058
Épicerie Ovalie,grocery,43.5879107,3.8529178
L'épi d'Or,bakery,43.5881712,3.8526633
Stations-e,charging_station,43.5876471,3.8553499
Intermarché,charging_station,43.5886162,3.8556589
Ôcéa,clothes,43.402416,3.6959741
,waste_basket,43.4239828,3.6082935
,bench,43.4244393,3.6098265
,bench,43.4241172,3.6096157
,waste_basket,43.4238065,3.6088129
,bicycle_parking,43.6109654,3.8665865
,vending_machine,43.6107991,3.8667563
,bench,43.4250208,3.6079054
,waste_basket,43.4259673,3.6073655
,bench,43.425041,3.6078811
,bench,43.4260281,3.6073148
,waste_basket,43.4250309,3.6078923
,waste_basket,43.4266611,3.606868
,recycling,43.4274937,3.6086348
,bench,43.4260411,3.607306
,bench,43.4265176,3.6069684
,bench,43.4264986,3.6069814
,bench,43.4273424,3.6072392
,bench,43.4260324,3.6073245
,bench,43.4260441,3.6073142
,charging_station,43.4273552,3.6078097
,waste_basket,43.4260529,3.6073013
,bench,43.4264943,3.6069668
,bench,43.4265097,3.6069543
,waste_basket,43.4265297,3.6069499
,bench,43.4273584,3.6072924
,vending_machine,43.4270279,3.6071855
,recycling,43.4274859,3.6086133
,bench,43.4273249,3.6071997
Nem Saïgon,restaurant,43.6080313,3.8805159
,vacant,43.60801,3.8804666
,chocolate,43.6095261,3.8750252
JM Philis,optician,43.6092687,3.874807
,waste_basket,43.6092363,3.8744978
,waste_basket,43.6093476,3.8748787
,waste_disposal,43.6097639,3.8755386
,bicycle_parking,43.6098686,3.8758261
Le Bloléquin,restaurant,43.6089052,3.8739804
Grand Sushi,restaurant,43.6090527,3.8740316
My Poké,restaurant,43.6089554,3.8737863
Enzyme,restaurant,43.6089759,3.8738412
Ome,chocolate,43.608855,3.8735657
Lux Laverie,laundry,43.6087922,3.8737158
Savon authentique,soap,43.6087769,3.8736724
Darunee,restaurant,43.6086933,3.8732166
,waste_basket,43.6085853,3.8732179
Press Start,restaurant,43.6096973,3.8758482
Anne & Valentin,optician,43.6097917,3.875991
Talaia,jewelry,43.6097279,3.8760467
L'Oeil du Tigre,tattoo,43.609724,3.8760939
Rom'art,garden_centre,43.6097368,3.8761781
Here Comes The Sun,interior_decoration,43.60754,3.8758603
Le Comptoir cévenol,deli,43.6074859,3.8759465
Michel Tattoo,tattoo,43.607559,3.8755266
Wash'in,laundry,43.6080281,3.8747126
L'Atelier de Kriks,pottery,43.6082289,3.8745232
Les T'OCqués,restaurant,43.6082726,3.874449
Thym et romarin,restaurant,43.6083616,3.8741899
Maison Plum,cafe,43.6084434,3.8741193
Los Locos,restaurant,43.6090919,3.8750078
L'Atelier de Benjamin,hairdresser,43.609044,3.8748172
La Maison Marguerite,interior_decoration,43.6082982,3.875156
Secco,wine,43.6080376,3.8754887
,waste_basket,43.4276107,3.6117041
,vending_machine,43.4239823,3.6082973
,vending_machine,43.4276104,3.6117039
,vending_machine,43.4259172,3.6108593
,bench,43.4285015,3.6120898
,motorcycle_parking,43.426954,3.6114363
,bench,43.4278517,3.6117187
,bench,43.4279809,3.6117901
,bench,43.4283606,3.6120178
,bench,43.4251863,3.6103944
,bench,43.4281014,3.611871
,bench,43.4286378,3.6121711
,bench,43.4282299,3.6119459
,waste_basket,43.425921,3.610865
,waste_basket,43.4224785,3.6071378
,waste_basket,43.4249843,3.6095413
,vending_machine,43.4249874,3.609543
,shower,43.4393573,3.6807592
,shower,43.4374301,3.6780568
,vending_machine,43.4109094,3.702256
,bench,43.5901029,3.8828546
,bench,43.5901366,3.8827691
,bench,43.5901673,3.8826943
,bicycle_parking,43.588267,3.8853357
,bicycle_parking,43.5902433,3.8824248
Salle La Martegale,community_centre,43.5619414,3.9539017
,parking_space,43.6773116,3.9835956
,parking_space,43.6791584,3.9862736
,parking_space,43.6794639,3.9872519
,parking_space,43.6763657,3.9837032
,parking_space,43.6855125,3.9850762
Information Jardin des Plantes,information,43.6142429,3.8732298
,parking_space,43.6772618,3.984561
,ferry_terminal,43.4087339,3.7021224
,ferry_terminal,43.4025855,3.6971735
,bicycle_parking,43.6128348,3.8787176
Pizza King,restaurant,43.4486177,3.6133388
,parking_space,43.6738273,3.9873329
,parking_space,43.6771532,3.9855769
,parking_space,43.677021,3.9837454
,parking_space,43.6749788,3.9832478
,bicycle_parking,43.6038396,3.8739289
,motorcycle_parking,43.6038037,3.8740097
,parking_space,43.6036738,3.8742745
,parking_space,43.6037423,3.8741337
,parking_space,43.6053824,3.8718264
,motorcycle_parking,43.6050154,3.8725835
,parking_space,43.6034162,3.8725311
,bicycle_parking,43.6034529,3.8542559
,motorcycle_parking,43.6034411,3.8542721
,parking_space,43.6149113,3.884091
,parking_space,43.6169324,3.8928846
,parking_space,43.6202994,3.8943464
,parking_space,43.6150758,3.8864457
,parking_space,43.6714219,3.9709592
,parking_space,43.67193,3.9693641
,parking_space,43.6719229,3.9692434
,parking_space,43.6702195,3.9701415
,parking_space,43.6739246,3.9809387
Bouygues Telecom,mobile_phone,43.5723632,3.8479237
Il Bar a Pizze,restaurant,43.597433,3.8997321
Polanka,cafe,43.6086469,3.8751479
,bench,43.4487579,3.6193238
,bench,43.4488253,3.6195142
,bench,43.4524222,3.6041015
,bench,43.4524213,3.6041657
,bench,43.4523811,3.6041204
,recycling,43.4525937,3.6112909
,parking_entrance,43.3140736,3.5451455
Wash Me,laundry,43.5880189,3.8557717
CBD.fr,tobacco,43.5987195,3.9005478
,bicycle_parking,43.6254887,3.8139931
,bicycle_parking,43.6255509,3.8139862
,parking_space,43.6351697,3.8720477
,parking_space,43.6352258,3.8708333
,information,43.6580806,3.9682362
Carrefour City Verdanson,convenience,43.6159028,3.8749831
,recycling,43.6570817,3.9686372
,waste_basket,43.6082624,3.9107132
,bicycle_parking,43.6043474,3.9116308
,motorcycle_parking,43.6049451,3.9113613
,waste_basket,43.6083058,3.908425
,bench,43.6082702,3.9107684
,bicycle_parking,43.5977159,3.9217221
,bicycle_parking,43.5985708,3.9209615
Café du Commerce,restaurant,43.6564845,3.9689758
Alliance Audition,hearing_aids,43.6284466,3.8611207
Cours Agora M2OP,prep_school,43.627742,3.8590958
Mosta Shop,convenience,43.6286339,3.8609612
,bench,43.6323657,3.8507523
,waste_basket,43.6323743,3.8507673
,smoking_area,43.6323562,3.8507332
,waste_basket,43.3505371,3.526223
,bench,43.3517391,3.5300891
,parking_space,43.3626239,3.5230634
,bicycle_parking,43.6123837,3.8816607
,bench,43.6179245,3.895307
,waste_basket,43.6179684,3.8949215
,bench,43.6182528,3.8947367
,bench,43.6181198,3.8947237
,bench,43.6179508,3.8950136
,bench,43.6182957,3.8951523
,bench,43.6179875,3.895176
,bench,43.6576289,3.9699696
,bench,43.6576444,3.9699689
Gin,fast_food,43.6101283,3.8767793
,parking_space,43.6062988,3.8836925
,bicycle_parking,43.6063338,3.8842664
,parking_space,43.6059247,3.8862334
,parking_space,43.6058615,3.8864378
,parking_space,43.6057061,3.8871784
,parking_space,43.6057169,3.8868971
,parking_space,43.6099621,3.8631035
,parking_space,43.6186899,3.8938379
,parking_space,43.6432428,3.816891
,parking_space,43.6020371,3.9155456
,motorcycle_parking,43.599383,3.9260277
,motorcycle_parking,43.5994494,3.9201906
,bicycle_parking,43.603906,3.9109442
,motorcycle_parking,43.6039069,3.9109208
,parking_space,43.6046248,3.907241
,bicycle_parking,43.6054063,3.9041783
,motorcycle_parking,43.605408,3.9042094
,bicycle_parking,43.6042414,3.9077597
,motorcycle_parking,43.6042468,3.9077449
,motorcycle_parking,43.5993524,3.9194856
,bicycle_parking,43.595557,3.8464908
,parking_space,43.5428119,3.9738616
,recycling,43.6074895,3.886574
,doctors,43.6859786,3.9854405
,bench,43.6569494,3.9693708
,bench,43.6569632,3.9693708
,bicycle_parking,43.6297711,3.8609727
,charging_station,43.6306544,3.8609477
,parking_space,43.6023608,3.8699487
,parking_space,43.6028439,3.8692271
,motorcycle_parking,43.6033148,3.8685316
,parking_space,43.6054607,3.8675537
,parking_space,43.605128,3.8675112
,parking_space,43.6046139,3.8676849
,parking_space,43.603867,3.8678068
,parking_space,43.6029921,3.8679317
,motorcycle_parking,43.6034588,3.8676087
,motorcycle_parking,43.6034058,3.8678662
,bicycle_parking,43.6055342,3.8675432
,parking_space,43.6071127,3.8706973
,parking_space,43.606472,3.8718678
,parking_space,43.6061712,3.8725648
,parking_space,43.6058897,3.8731362
,parking_space,43.6074963,3.8699079
,parking_space,43.6079662,3.8689847
,parking_space,43.6073187,3.8702873
,motorcycle_parking,43.6061104,3.8726944
,motorcycle_parking,43.6065078,3.8718264
,motorcycle_parking,43.6071439,3.8706345
,parking_space,43.6309957,3.8656162
Carrosserie Zammit,car_repair,43.6018382,3.874159
Somi,pub,43.5779383,3.8554151
Caravaggio,restaurant,43.6113783,3.8757755
,parking_space,43.6052757,3.8627653
,parking_space,43.6048687,3.8635326
,parking_space,43.6040271,3.8648177
,motorcycle_parking,43.6031384,3.8656386
,motorcycle_parking,43.6009703,3.8616381
,parking_space,43.6025428,3.8712427
,parking_space,43.6004846,3.870876
,parking_space,43.5994231,3.8740893
,parking_space,43.6027448,3.8686753
,bench,43.6740872,3.8599713
,motorcycle_parking,43.6046726,3.8703406
,parking_space,43.6044756,3.8704831
,parking_space,43.6048653,3.8701001
,parking_space,43.6033859,3.8717977
,bicycle_parking,43.6049316,3.8740884
,parking_space,43.6040983,3.874118
,parking_space,43.6038339,3.8746526
,motorcycle_parking,43.6031422,3.8705274
,clinic,43.6318778,3.8572758
Wash Me,laundry,43.5895945,3.8548735
,parcel_locker,43.589647,3.854786
,bicycle_parking,43.6164453,3.8892312
,bicycle_parking,43.5907257,3.8472533
,motorcycle_parking,43.5907139,3.847258
,bicycle_parking,43.4227536,3.6058377
GIANT Montpellier Jacou,bicycle,43.6588797,3.9033739
Ma Petite Imprimerie,tattoo,43.6087538,3.8905386
Bonjour,convenience,43.5949364,3.8482438
,bench,43.6136426,3.871548
,bench,43.613876,3.8727498
,bench,43.6139169,3.8727073
,bench,43.6138969,3.8725892
,bench,43.6141569,3.8728281
,waste_basket,43.6139118,3.8717759
,bench,43.6137443,3.8721136
,bench,43.6139999,3.8721848
,bench,43.613669,3.8716968
,bench,43.6138307,3.8725543
,bench,43.6138965,3.8714859
,bench,43.6137871,3.8723319
,bench,43.6135859,3.8712658
,bench,43.6140546,3.872862
,bench,43.6137073,3.8719031
Emma coquillages,seafood,43.3576827,3.5301324
SARL Armegar,car_repair,43.6424303,3.9182151
,drinking_water,43.6004708,3.8538845
,atm,43.6004089,3.8509745
,artwork,43.4429538,3.6166993
,artwork,43.4429527,3.6167218
,artwork,43.4429538,3.6167406
,post_box,43.5951384,3.8493061
,bicycle_parking,43.4628886,3.8218959
Les espèces patrimoniales du Lac de Cambelliès,information,43.454284,3.6310309
Kōyō Izakaya,restaurant,43.6062861,3.8760192
Maria & Juana,restaurant,43.6112718,3.8751829
,bicycle_parking,43.6072537,3.8909809
,bicycle_parking,43.6071118,3.8916332
,bicycle_parking,43.6068403,3.8921585
,parking,43.6370086,3.8515261
,parcel_locker,43.5956378,3.8678198
,parcel_locker,43.59718,3.8648732
,parcel_locker,43.5944939,3.8608901
Daveloza,bakery,43.6106848,3.8774644
Kinu,clothes,43.608828,3.8748052
Marché du Petit Bard,marketplace,43.6167434,3.8368486
Marché de la Comédie,marketplace,43.609395,3.8814199
